false_positive_rate,true_positive_rate,threshold
0.00045945945945945947,0.026493426277243447,0.9999608915803582
0.00045945945945945947,0.026714021000617667,0.9999608913126349
0.00045945945945945947,0.026736080472955087,0.9999607872427487
0.00045945945945945947,0.026978734668666727,0.9999607394393258
0.00045945945945945947,0.027155210447366098,0.9999606902366273
0.00045945945945945947,0.027287567281390628,0.999960256224007
0.00045945945945945947,0.027530221477102268,0.9999601026578494
0.00045945945945945947,0.027574340421777113,0.9999598387884852
0.00045945945945945947,0.02792729197917586,0.9999597340429678
0.00045945945945945947,0.02794935145151328,0.9999596228003933
0.00045945945945945947,0.028390540898261714,0.9999595569119271
0.00045945945945945947,0.0284787787876114,0.9999595488798383
0.00045945945945945947,0.028809670872672725,0.9999593036595558
0.00045945945945945947,0.028897908762022414,0.9999590348143595
0.00045945945945945947,0.029162622430071474,0.9999589413773646
0.00045945945945945947,0.029184681902408895,0.9999588502404476
0.00045945945945945947,0.0294935145151328,0.9999587882288508
0.00045945945945945947,0.029736168710844436,0.9999587437359314
0.00045945945945945947,0.030111179740580606,0.9999586483205627
0.00045945945945945947,0.03015529868525545,0.9999584200371874
0.00045945945945945947,0.03028765551927998,0.9999583961986791
0.00045945945945945947,0.030530309714991617,0.9999583444553727
0.00045945945945945947,0.030861201800052942,0.9999583152032897
0.00045945945945945947,0.030883261272390366,0.9999582945757232
0.00045945945945945947,0.031015618106414896,0.9999582549595579
0.00045945945945945947,0.031037677578752317,0.9999580597621256
0.00045945945945945947,0.03130239124680138,0.999957758764011
0.00045945945945945947,0.03134651019147622,0.9999575744955803
0.00045945945945945947,0.03143474808082591,0.9999573499512424
0.00045945945945945947,0.03145680755316333,0.9999571349798507
0.00045945945945945947,0.031522985970175596,0.9999570931695738
0.00045945945945945947,0.03154504544251301,0.9999568665017263
0.00045945945945945947,0.03158916438718786,0.9999567738742147
0.00045945945945945947,0.0316332833318627,0.9999563990718329
0.00045945945945945947,0.031920056472249186,0.9999561555077254
0.00045945945945945947,0.03196417541692403,0.9999560570291541
0.00045945945945945947,0.03222888908497309,0.9999558711280336
0.00045945945945945947,0.03262595958704668,0.9999558663044915
0.00045945945945945947,0.03267007853172152,0.9999557714846719
0.00045945945945945947,0.03271419747639637,0.9999554646588562
0.00045945945945945947,0.03291273272743316,0.9999554440474449
0.00045945945945945947,0.03297891114444543,0.9999553858188572
0.00045945945945945947,0.033000970616782845,0.999955311167082
0.00045945945945945947,0.033221565340157064,0.9999550312815
0.00045945945945945947,0.033486279008206124,0.9999549642650268
0.00045945945945945947,0.03383923056560487,0.9999548701631171
0.00045945945945945947,0.03386129003794229,0.9999547546897055
0.00045945945945945947,0.034103944233653934,0.9999547539090997
0.00045945945945945947,0.034148063178328775,0.9999547112492687
0.00045945945945945947,0.0341701226506662,0.9999546804080147
0.00045945945945945947,0.03439071737404041,0.9999545774469324
0.00045945945945945947,0.03452307420806494,0.999954528408189
0.00045945945945945947,0.034545133680402365,0.9999544060742243
0.00045945945945945947,0.03500838259948822,0.9999543578592923
0.00045945945945945947,0.03505250154416306,0.9999543310491908
0.00045945945945945947,0.035471631518574076,0.9999542731328719
0.00045945945945945947,0.03591282096532251,0.999954221393052
0.00045945945945945947,0.035956939909997356,0.9999540968599779
0.00045945945945945947,0.03606723727168446,0.9999540883333123
0.00045945945945945947,0.0361113562163593,0.9999540523105102
0.00045945945945945947,0.03615547516103415,0.9999540082608641
0.00045945945945945947,0.03639812935674579,0.999953811915441
0.00045945945945945947,0.03642018882908321,0.9999535957076786
0.00045945945945945947,0.03668490249713227,0.9999535689432474
0.00045945945945945947,0.03761140033530398,0.9999533627668602
0.00045945945945945947,0.03765551927997882,0.9999533347319647
0.00045945945945945947,0.03803053030971499,0.9999533136888809
0.00045945945945945947,0.038184946616076944,0.9999532004812286
0.00045945945945945947,0.03820700608841437,0.9999530779940143
0.00045945945945945947,0.0383393629224389,0.9999530506126766
0.00045945945945945947,0.03838348186711374,0.9999529889219183
0.00045945945945945947,0.038582017118150534,0.9999527188247557
0.00045945945945945947,0.038626136062825375,0.9999526365519683
0.00045945945945945947,0.03867025500750022,0.9999518801103036
0.00045945945945945947,0.038846730786199594,0.9999518232458698
0.00045945945945945947,0.039111444454248655,0.9999516415062286
0.00045945945945945947,0.03926586076061061,0.9999516273638697
0.00045945945945945947,0.039287920232948026,0.9999515672024639
0.00045945945945945947,0.039596752845671934,0.999951533191371
0.00045945945945945947,0.0396629312626842,0.9999515057812675
0.00045945945945945947,0.04001588282008294,0.999951417414167
0.00045945945945945947,0.04021441807111974,0.999951356991658
0.00045945945945945947,0.040280596488132,0.9999512756064968
