precision,recall,threshold
0.5532273220976068,1.0,4.8798923e-11
0.5532340737124726,1.0,4.8938926e-11
0.5532408254921344,1.0,4.9028243e-11
0.5532475774365984,1.0,4.937509e-11
0.5532543295458706,1.0,4.939007e-11
0.553261081819957,1.0,4.950957e-11
0.5532678342588637,1.0,4.972022e-11
0.5532745868625967,1.0,4.983729e-11
0.553281339631162,1.0,5.0326847e-11
0.5532880925645658,1.0,5.054753e-11
0.5532948456628138,1.0,5.0756017e-11
0.5533015989259124,1.0,5.099998e-11
0.5533083523538673,1.0,5.1085653e-11
0.5533151059466849,1.0,5.115703e-11
0.553321859704371,1.0,5.146286e-11
0.5533286136269316,1.0,5.1583637e-11
0.5533353677143729,1.0,5.1715448e-11
0.5533421219667009,1.0,5.1857386e-11
0.5533556309660409,1.0,5.1910528e-11
0.553369140625,1.0,5.19896e-11
0.5533758957018519,1.0,5.227737e-11
0.5533826509436266,1.0,5.238147e-11
0.5533894063503302,1.0,5.2838442e-11
0.5533961619219688,1.0,5.379977e-11
0.5534029176585485,1.0,5.4015487e-11
0.5534096735600752,1.0,5.4471854e-11
0.553416429626555,1.0,5.4496692e-11
0.553423185857994,1.0,5.479374e-11
0.553429942254398,1.0,5.4815794e-11
0.5534366988157734,1.0,5.5081478e-11
0.553443455542126,1.0,5.5251307e-11
0.5534502124334619,1.0,5.5884256e-11
0.5534569694897872,1.0,5.60649e-11
0.5534637267111079,1.0,5.6259643e-11
0.5534704840974299,1.0,5.6362755e-11
0.5534772416487596,1.0,5.645636e-11
