false_positive_rate,true_positive_rate,threshold
2.7027027027027027e-05,0.35070149122033,0.9999765157699585
2.7027027027027027e-05,0.3511867996117533,0.999976396560669
2.7027027027027027e-05,0.35127503750110295,0.9999763369560242
2.7027027027027027e-05,0.35158387011382686,0.9999762177467346
2.7027027027027027e-05,0.3516059295861643,0.9999760985374451
2.7027027027027027e-05,0.35171622694785143,0.9999758005142212
2.7027027027027027e-05,0.35187064325421336,0.9999757409095764
2.7027027027027027e-05,0.35217947586693726,0.9999756217002869
2.7027027027027027e-05,0.35255448689667346,0.9999754428863525
2.7027027027027027e-05,0.35257654636901087,0.9999753832817078
2.7027027027027027e-05,0.3528853789817348,0.9999752640724182
2.7027027027027027e-05,0.3532824494838083,0.9999746680259705
2.7027027027027027e-05,0.35350304420718254,0.9999743700027466
2.7027027027027027e-05,0.3535471631518574,0.999974250793457
2.7027027027027027e-05,0.3536354010412071,0.9999741911888123
2.7027027027027027e-05,0.35367951998588193,0.9999740719795227
2.7027027027027027e-05,0.35378981734756904,0.9999739527702332
2.7027027027027027e-05,0.35392217418159355,0.9999738931655884
2.7027027027027027e-05,0.35423100679431746,0.9999737739562988
2.7027027027027027e-05,0.35427512573899234,0.9999736547470093
2.7027027027027027e-05,0.35460601782405365,0.9999735951423645
2.7027027027027027e-05,0.35467219624106594,0.999973475933075
2.7027027027027027e-05,0.3548707314921027,0.9999732375144958
2.7027027027027027e-05,0.3552898614665137,0.9999731183052063
2.7027027027027027e-05,0.355356039883526,0.9999729990959167
2.7027027027027027e-05,0.3554001588282008,0.9999727606773376
2.7027027027027027e-05,0.3554442777728757,0.9999726414680481
2.7027027027027027e-05,0.3558192888026118,0.9999725818634033
2.7027027027027027e-05,0.3558413482749493,0.9999725222587585
2.7027027027027027e-05,0.3564810729727345,0.999972403049469
2.7027027027027027e-05,0.3570987381981823,0.9999720454216003
2.7027027027027027e-05,0.3576943439512927,0.9999719858169556
2.7027027027027027e-05,0.3577384628959675,0.999971866607666
2.7027027027027027e-05,0.3581355333980411,0.9999716877937317
2.7027027027027027e-05,0.3585105444277773,0.9999716281890869
2.7027027027027027e-05,0.3588414365128386,0.9999715685844421
2.7027027027027027e-05,0.3589076149298509,0.999971330165863
2.7027027027027027e-05,0.3592385070149122,0.9999710917472839
2.7027027027027027e-05,0.35926056648724963,0.9999709129333496
2.7027027027027027e-05,0.35930468543192445,0.9999706149101257
2.7027027027027027e-05,0.35939292332127415,0.9999704957008362
2.7027027027027027e-05,0.35941498279361156,0.9999703764915466
2.7027027027027027e-05,0.35959145857231095,0.9999701976776123
2.7027027027027027e-05,0.35963557751698577,0.9999700784683228
2.7027027027027027e-05,0.36001058854672197,0.999969482421875
2.7027027027027027e-05,0.3600326480190594,0.9999693632125854
2.7027027027027027e-05,0.3604517779934704,0.9999691247940063
2.7027027027027027e-05,0.3605179564104827,0.9999690651893616
2.7027027027027027e-05,0.36060619429983237,0.9999687671661377
2.7027027027027027e-05,0.3607385511338569,0.9999687075614929
2.7027027027027027e-05,0.36151063266566663,0.9999685883522034
2.7027027027027027e-05,0.3615768110826789,0.9999684691429138
2.7027027027027027e-05,0.36219447630812673,0.9999675154685974
2.7027027027027027e-05,0.36230477366981384,0.9999674558639526
2.7027027027027027e-05,0.3630768552016236,0.9999671578407288
2.7027027027027027e-05,0.3633856878143475,0.999967098236084
2.7027027027027027e-05,0.36466513720991794,0.9999670386314392
2.7027027027027027e-05,0.36479749404394246,0.9999669790267944
2.7027027027027027e-05,0.36481955351627987,0.9999669194221497
2.7027027027027027e-05,0.36486367246095475,0.9999668598175049
2.7027027027027027e-05,0.3652386834906909,0.9999668002128601
2.7027027027027027e-05,0.36526074296302835,0.9999667406082153
2.7027027027027027e-05,0.3655695755757522,0.999966561794281
2.7027027027027027e-05,0.36559163504808967,0.9999665021896362
2.7027027027027027e-05,0.3660107650225007,0.9999663233757019
2.7027027027027027e-05,0.3660990029118503,0.9999653697013855
2.7027027027027027e-05,0.3661431218565252,0.9999653100967407
