precision,recall,threshold
0.551477475943115,1.0,1.6630796292853566e-55
0.5514841849148419,1.0,1.7173665717383215e-55
0.551490894049806,1.0,1.7452797536049552e-55
0.5514976033480133,1.0,1.8894496084971046e-55
0.5515043128094699,1.0,2.0115753688934135e-55
0.5515110224341817,1.0,2.0363233217841637e-55
0.5515177322221546,1.0,2.0750770329713385e-55
0.5515244421733947,1.0,2.2130659321858067e-55
0.5515311522879077,1.0,2.233271437050448e-55
0.5515378625656998,1.0,2.2822523919445632e-55
0.551544573006777,1.0,2.2932683081100363e-55
0.5515512836111449,1.0,2.3010947994439606e-55
0.5515579943788098,1.0,2.3019979309425024e-55
0.5515647053097776,1.0,2.309752814326685e-55
0.5515714164040542,1.0,2.314109346011782e-55
0.5515781276616455,1.0,2.345511190173273e-55
0.5515848390825576,1.0,2.4411297937612776e-55
0.5515915506667964,1.0,2.53822066048051e-55
0.5515982624143679,1.0,2.5918606609309764e-55
0.551604974325278,1.0,2.6637348049482544e-55
0.5516116863995327,1.0,2.681822297808967e-55
0.551618398637138,1.0,2.7752075776793404e-55
0.5516251110380997,1.0,3.0420948862599622e-55
0.551631823602424,1.0,3.219959178488059e-55
0.5516385363301167,1.0,3.240738777004992e-55
0.5516452492211839,1.0,3.2926961718217156e-55
0.5516519622756313,1.0,3.320247846597509e-55
0.551658675493465,1.0,3.477386931182388e-55
0.5516653888746912,1.0,3.483834427945029e-55
0.5516721024193156,1.0,3.5255448249278215e-55
0.5516788161273442,1.0,3.5833479879352205e-55
0.5516855299987831,1.0,3.648711197455615e-55
0.551692244033638,1.0,3.773045237174414e-55
0.5516989582319151,1.0,3.8208880360292944e-55
0.5517056725936204,1.0,3.839915915670976e-55
0.5517123871187596,1.0,4.029220741110109e-55
0.5517191018073389,1.0,4.080066420175529e-55
0.5517258166593642,1.0,4.2957232365882824e-55
0.5517325316748415,1.0,4.357264414324141e-55
0.5517392468537767,1.0,4.430867273855494e-55
0.5517459621961758,1.0,4.442144535967551e-55
0.5517526777020448,1.0,4.4858238600468345e-55
0.5517593933713896,1.0,4.572643505032223e-55
0.5517661092042163,1.0,5.350788936798839e-55
0.5517728252005307,1.0,5.8681469139165435e-55
0.5517795413603389,1.0,6.268115531723232e-55
0.5517862576836468,1.0,6.3404840323320386e-55
0.5517929741704604,1.0,6.4188294421876586e-55
0.5517996908207856,1.0,6.692973285951652e-55
0.5518064076346285,1.0,6.75642476097358e-55
0.5518131246119949,1.0,6.831805036795803e-55
0.551819841752891,1.0,6.92065971656329e-55
0.5518265590573227,1.0,7.128108113054793e-55
0.5518332765252958,1.0,7.511669360990368e-55
0.5518399941568164,1.0,8.01570305080407e-55
0.5518467119518905,1.0,8.143488523472791e-55
0.5518534299105241,1.0,8.215880700721335e-55
0.551860148032723,1.0,8.76714758051313e-55
0.5518668663184934,1.0,9.006582910888334e-55
0.5518735847678411,1.0,9.067531097979076e-55
0.5518803033807721,1.0,9.423708194193107e-55
0.5518870221572925,1.0,9.472665084597623e-55
0.5518937410974081,1.0,9.623187130522947e-55
0.5519004602011249,1.0,9.793101192493451e-55
0.551907179468449,1.0,1.0051781539307038e-54
0.5519138988993864,1.0,1.027727972780771e-54
0.5519206184939429,1.0,1.0360375804020747e-54
0.5519273382521246,1.0,1.059920354787267e-54
0.5519340581739374,1.0,1.1102996243201027e-54
0.5519407782593874,1.0,1.1224717099834048e-54
0.5519474985084803,1.0,1.1518689050013353e-54
0.5519542189212224,1.0,1.1855309210233429e-54
0.5519609394976196,1.0,1.1917074347668627e-54
0.5519676602376777,1.0,1.2835787014020605e-54
0.551974381141403,1.0,1.2879288770581438e-54
0.5519811022088011,1.0,1.3410683905788157e-54
0.5519878234398783,1.0,1.3581312649944407e-54
0.5519945448346403,1.0,1.3612666520433972e-54
0.5520012663930933,1.0,1.4341034641390253e-54
0.5520079881152432,1.0,1.4653174619146108e-54
0.5520147100010959,1.0,1.4673923435655093e-54
0.5520214320506576,1.0,1.4712336281363439e-54
0.552028154263934,1.0,1.4908849268762878e-54
0.5520348766409313,1.0,1.5500699728613618e-54
0.5520415991816554,1.0,1.6941594833103017e-54
